,date,index,signal_emg,emg_envelope,signal_mmg
3947,2024-07-14 23:41:16.519129782,36011,0.039749218653448035,0.25891575249972776,0.016004660718085855
3952,2024-07-14 23:43:04.546136534,36016,0.022743131993917694,0.258916444101005,0.002553432262616708
3957,2024-07-14 23:44:52.573143285,36021,0.024473411083426964,0.25891695089865224,0.009432368526915737
3962,2024-07-14 23:46:40.600150037,36026,0.038850069712272485,0.25891731190640666,0.014365911885118189
3967,2024-07-14 23:48:28.627156789,36031,0.03431463362668566,0.25891756054206777,0.010926815012100232
3972,2024-07-14 23:50:16.654163540,36036,0.029256309231976863,0.2589177249403362,0.013303727852749475
3977,2024-07-14 23:52:04.681170292,36041,0.018714562546284372,0.2589178283003294,0.013781271561014398
3982,2024-07-14 23:53:52.708177044,36046,0.01834964601623024,0.25891788926780873,0.010652609924673194
3987,2024-07-14 23:55:40.735183795,36051,0.021460942149718956,0.2589179223519994,0.03576149969264874
3992,2024-07-14 23:57:28.762190547,36056,0.0075389395307484015,0.2589179383768663,0.02447621967156835
3997,2024-07-14 23:59:16.789197299,36061,0.05121903237844241,0.258917944966676,0.004025743959645397
3999,2024-07-15 00:00:00.000000000,36063,0.051621258952149515,0.25891794614592,0.00939270346127375
0,2024-07-15 00:00:00.000000000,32754,0.06694866732165575,0.40672662280866495,0.01445318635031592
2,2024-07-15 00:00:43.221610805,32756,0.009802387791736419,0.40627608658555864,0.014924464752916262
7,2024-07-15 00:02:31.275637818,32761,0.018389274891942524,0.40514889647776986,0.015025053277671197
12,2024-07-15 00:04:19.329664832,32766,0.024029295746885063,0.4040207854781015,0.0008255172268708249
17,2024-07-15 00:06:07.383691845,32771,0.061026601037357464,0.40289211811373615,0.017223680454940063
22,2024-07-15 00:07:55.437718859,32776,0.0237723934168271,0.40176325695563503,0.028942046070519378
27,2024-07-15 00:09:43.491745872,32781,0.0557037248142641,0.4006345622905552,0.04594134579657353
32,2024-07-15 00:11:31.545772886,32786,0.04244870679977062,0.39950639180240716,0.06747939281662273
37,2024-07-15 00:13:19.599799899,32791,0.026395727730381683,0.39837910026330325,0.05874022325168699
42,2024-07-15 00:15:07.653826913,32796,0.2556288608771424,0.39725303923462185,0.02413668495693771
47,2024-07-15 00:16:55.707853926,32801,0.04175328307573422,0.3961285567783907,0.004912687067286618
52,2024-07-15 00:18:43.761880940,32806,0.06922067752738291,0.39500599717908436,0.005579259482084126
57,2024-07-15 00:20:31.815907953,32811,0.015567228366661044,0.3938857006761277,0.011876742972490468
62,2024-07-15 00:22:19.869934967,32816,0.02742472017590732,0.392768003207724,0.008467485564900956
67,2024-07-15 00:24:07.923961980,32821,0.029307042770522186,0.39165323616657255,0.04317389733445685
72,2024-07-15 00:25:55.977988994,32826,0.07536942620571623,0.3905417261679022,0.060427701229074496
77,2024-07-15 00:27:44.032016008,32831,0.045514627119434097,0.3894337948302211,0.0580828220469489
82,2024-07-15 00:29:32.086043021,32836,0.02052971172502446,0.3883297585688212,0.053945981952789664
87,2024-07-15 00:31:20.140070035,32841,0.050573999190129115,0.38722992840200987,0.04527356311474463
92,2024-07-15 00:33:08.194097048,32846,0.009978194397199254,0.38613460977004777,0.021959371986759294
97,2024-07-15 00:34:56.248124062,32851,0.003251087720619036,0.3850441023666854,0.0038608898540899513
102,2024-07-15 00:36:44.302151075,32856,0.05637423380878675,0.38395869998325777,0.012845009928869954
107,2024-07-15 00:38:32.356178089,32861,0.1242627741725093,0.382878690365361,0.030859978441582073
112,2024-07-15 00:40:20.410205102,32866,0.007610642649917978,0.3818043550819553,0.02566153367673906
117,2024-07-15 00:42:08.464232116,32871,0.10826840260176285,0.38073596940650645,0.0005907170319390874
122,2024-07-15 00:43:56.518259129,32876,0.10000654928400206,0.3796738022099217,0.022721904055185854
127,2024-07-15 00:45:44.572286143,32881,0.11314699629979322,0.3786181158647158,0.02491963498357317
132,2024-07-15 00:47:32.626313156,32886,0.10779769589937821,0.37756916615977837,0.019573327479192566
137,2024-07-15 00:49:20.680340170,32891,0.08194690226881379,0.3765272022253046,0.03220399727356646
142,2024-07-15 00:51:08.734367183,32896,0.035163110113785374,0.3754924664671445,0.0744402304761749
147,2024-07-15 00:52:56.788394197,32901,0.11816359679678776,0.3744651945098764,0.10386798639403316
152,2024-07-15 00:54:44.842421210,32906,0.046636052856288204,0.3734456151479521,0.07334968328326245
157,2024-07-15 00:56:32.896448224,32911,0.01136776169452747,0.3724339503044884,0.021800588945666655
162,2024-07-15 00:58:20.950475237,32916,0.2144506443635791,0.37143041499693363,0.019293796794990898
167,2024-07-15 01:00:09.004502251,32921,0.20493637509862453,0.37043521730890666,0.04298850305465868
172,2024-07-15 01:01:57.058529264,32926,0.07574731449407607,0.36944855836745655,0.018238425904188883
177,2024-07-15 01:03:45.112556278,32931,0.11185844630345125,0.3684706323251733,0.03782065608899361
182,2024-07-15 01:05:33.166583291,32936,0.05867033853946353,0.3675016263466551,0.05209975238518393
187,2024-07-15 01:07:21.220610305,32941,0.10643149400886932,0.36654172059928286,0.014660947947108446
192,2024-07-15 01:09:09.274637318,32946,0.026960730039714328,0.3655910882482389,0.023985795292458208
197,2024-07-15 01:10:57.328664332,32951,0.12890538312704114,0.3646498954557466,0.023164249785223287
202,2024-07-15 01:12:45.382691345,32956,0.10219847435321705,0.36371830138456834,0.007368072006950465
207,2024-07-15 01:14:33.436718359,32961,0.0006170133384217428,0.36279645820588946,0.022549114560482933
212,2024-07-15 01:16:21.490745372,32966,0.03830724438272654,0.36188451111146863,0.01440672145131746
217,2024-07-15 01:18:09.544772386,32971,0.027403206528666416,0.3609825983299112,0.01500712632965589
222,2024-07-15 01:19:57.598799399,32976,0.0048821525722469936,0.36009085114688616,0.028207261465500226
227,2024-07-15 01:21:45.652826413,32981,0.07698424140729446,0.35920939392894496,0.03268789809482043
232,2024-07-15 01:23:33.706853426,32986,0.1717689354167087,0.35833834415062055,0.014628146535638828
237,2024-07-15 01:25:21.760880440,32991,0.2025169775537978,0.3574778124246391,0.014307636316077552
242,2024-07-15 01:27:09.814907453,32996,0.07018601543909525,0.3566279025349806,0.015492890513519582
247,2024-07-15 01:28:57.868934467,33001,0.09034526950098021,0.35578871147268915,0.011415845809024985
252,2024-07-15 01:30:45.922961480,33006,0.1286111309182743,0.35496032947460904,0.031027443133135796
257,2024-07-15 01:32:33.976988494,33011,0.015976597130761716,0.35414284006534685,0.02466585223410325
262,2024-07-15 01:34:22.031015507,33016,0.16278357779153735,0.3533363201028484,0.01657868963848769
267,2024-07-15 01:36:10.085042521,33021,0.011575351895489264,0.35254083982800044,0.025467912458165064
272,2024-07-15 01:37:58.139069534,33026,0.027819526875605783,0.35175646291878715,0.023096449787376145
277,2024-07-15 01:39:46.193096548,33031,0.011715973451036402,0.3509832465495487,0.012115141281788413
282,2024-07-15 01:41:34.247123561,33036,0.062127478196575145,0.3502212414558902,0.04582758193756917
287,2024-07-15 01:43:22.301150575,33041,0.022410210713057363,0.3494704920055987,0.03144779910753432
292,2024-07-15 01:45:10.355177588,33046,0.016647457558335015,0.3487310362759234,0.011842820772962353
297,2024-07-15 01:46:58.409204602,33051,0.040165063529615505,0.3480029061374097,0.03096056280841771
302,2024-07-15 01:48:46.463231615,33056,0.03615941069641566,0.3472861273445407,0.018220284258736872
307,2024-07-15 01:50:34.517258629,33061,0.054202774556263655,0.34658071963359083,0.003027000304656742
312,2024-07-15 01:52:22.571285642,33066,0.10741592009415975,0.3458866968277501,0.00031495862632305825
317,2024-07-15 01:54:10.625312656,33071,0.10319612434924524,0.3452040669496738,0.006695469328695916
322,2024-07-15 01:55:58.679339669,33076,0.011161728648988125,0.344532832341378,0.01450563383088542
327,2024-07-15 01:57:46.733366683,33081,0.058313082262695055,0.34387298979149117,0.0004817470171343591
332,2024-07-15 01:59:34.787393696,33086,0.05918670200377413,0.3432245306696788,0.03642889397900109
337,2024-07-15 02:01:22.841420710,33091,0.014636666945521203,0.3425874410681634,0.05779202532141802
342,2024-07-15 02:03:10.895447723,33096,0.13758453752885677,0.3419617019500908,0.042684544622328305
347,2024-07-15 02:04:58.949474737,33101,0.05310245164344645,0.34134728930442393,0.014995494133024994
352,2024-07-15 02:06:47.003501750,33106,0.03293493388670502,0.3407441743068751,0.008130410132690467
357,2024-07-15 02:08:35.057528764,33111,0.015091891130516195,0.3401523234864385,0.01975961586835103
362,2024-07-15 02:10:23.111555777,33116,0.008443882917502255,0.33957169889683814,0.024107967224697477
367,2024-07-15 02:12:11.165582791,33121,0.05927744594913298,0.3390022582922081,0.014060860591725864
372,2024-07-15 02:13:59.219609804,33126,0.016352501626585424,0.33844395530618915,0.009181743769840297
377,2024-07-15 02:15:47.273636818,33131,0.041520034595709236,0.3378967396333089,0.013806867711191224
382,2024-07-15 02:17:35.327663831,33136,0.01858935712035706,0.3373605572114628,0.012015395030919388
387,2024-07-15 02:19:23.381690845,33141,0.03389641494077386,0.336835350404347,0.007855801110001611
392,2024-07-15 02:21:11.435717858,33146,0.15855587020080306,0.3363210581824895,0.021617584858043305
397,2024-07-15 02:22:59.489744872,33151,0.2681297872769184,0.33581761630142615,0.0429314412983979
402,2024-07-15 02:24:47.543771885,33156,0.0373313429666119,0.33532495747545843,0.029618398474786978
407,2024-07-15 02:26:35.597798899,33161,0.1616080017584278,0.33484301154530965,0.003958033008036589
412,2024-07-15 02:28:23.651825912,33166,0.13973496786933054,0.33437170563815233,0.00496685131637105
417,2024-07-15 02:30:11.705852926,33171,0.11168624856152211,0.333910964319049,0.009805084638894967
422,2024-07-15 02:31:59.759879939,33176,0.023650226030145327,0.33346070973329467,0.005717200513436873
427,2024-07-15 02:33:47.813906953,33181,0.04108613026546147,0.33302086173933,0.037917443175506056
432,2024-07-15 02:35:35.867933966,33186,0.10324220336131805,0.33259133803193247,0.060797879141053564
437,2024-07-15 02:37:23.921960980,33191,0.1718854744962199,0.33217205425560836,0.057993478134170356
442,2024-07-15 02:39:11.975987993,33196,0.0914863322007657,0.331762924108017,0.045300339676771176
447,2024-07-15 02:41:00.030015007,33201,0.13110296078308806,0.3313638594331581,0.04111113607417106
452,2024-07-15 02:42:48.084042021,33206,0.09974135195150641,0.3309747703040882,0.0373100774421534
457,2024-07-15 02:44:36.138069034,33211,0.06725766814231768,0.330595565094893,0.019702691682451534
462,2024-07-15 02:46:24.192096048,33216,0.2055161884907524,0.3302261505418433,0.01536816884363877
467,2024-07-15 02:48:12.246123061,33221,0.11684401783559627,0.32986643179353825,0.03878164185010605
472,2024-07-15 02:50:00.300150075,33226,0.08670005187860011,0.32951631245019775,0.04911059625093407
477,2024-07-15 02:51:48.354177088,33231,0.09808535381630729,0.3291756945922238,0.0310664012293236
482,2024-07-15 02:53:36.408204102,33236,0.14154707457067137,0.32884447879849094,0.012207435686338105
487,2024-07-15 02:55:24.462231115,33241,0.020942162920368074,0.3285225641549177,0.003972640412793502
492,2024-07-15 02:57:12.516258129,33246,0.09204153978299968,0.32820984825388827,0.018789865029648876
497,2024-07-15 02:59:00.570285142,33251,0.16110986403495156,0.3279062271850899,0.05659522437171602
502,2024-07-15 03:00:48.624312156,33256,0.047857332574708956,0.32761159551829544,0.0625441728226337
507,2024-07-15 03:02:36.678339169,33261,0.1049357638702236,0.327325846278546,0.028928634318763517
512,2024-07-15 03:04:24.732366183,33266,0.08374193942191945,0.32704887091438345,0.0036644402382226553
517,2024-07-15 03:06:12.786393196,33271,0.04250869703068222,0.3267805592597821,0.010260346605862891
522,2024-07-15 03:08:00.840420210,33276,0.08992201097125585,0.32652079949063006,0.020742943570385725
527,2024-07-15 03:09:48.894447223,33281,0.10224750524698037,0.3262694780764265,0.01734250855159767
532,2024-07-15 03:11:36.948474237,33286,0.0749427716397611,0.3260264797277672,0.005519049880931698
537,2024-07-15 03:13:25.002501250,33291,0.007934124703449223,0.3257916873402385,0.012725492463837527
542,2024-07-15 03:15:13.056528264,33296,0.035412515222130556,0.3255649819354,0.020603521889711034
547,2024-07-15 03:17:01.110555277,33301,0.014033596681118402,0.3253462425993663,0.011615646267137326
552,2024-07-15 03:18:49.164582291,33306,0.08347194221487872,0.32513534641952946,0.0072310104783543
557,2024-07-15 03:20:37.218609304,33311,0.11441440789145195,0.32493216842000744,0.012327613825278898
562,2024-07-15 03:22:25.272636318,33316,0.07721218544746579,0.3247365814961859,0.01412053292114238
567,2024-07-15 03:24:13.326663331,33321,0.10559623124458804,0.3245484563486705,0.0027170585626219656
572,2024-07-15 03:26:01.380690345,33326,0.004817605131603704,0.3243676614169667,0.0182120827315429
577,2024-07-15 03:27:49.434717358,33331,0.01111055101581606,0.32419406281313196,0.030009246203779278
582,2024-07-15 03:29:37.488744372,33336,0.14344316471139756,0.32402752425546644,0.023323408587182095
587,2024-07-15 03:31:25.542771385,33341,0.13029585468881902,0.3238679070025061,0.007245217852856707
592,2024-07-15 03:33:13.596798399,33346,0.12829525443402456,0.32371506978742187,0.00949079557322227
597,2024-07-15 03:35:01.650825412,33351,0.046533365833560617,0.3235688687530194,0.026066189473488856
602,2024-07-15 03:36:49.704852426,33356,0.0030337560243344002,0.32342915738756434,0.033552649065498166
607,2024-07-15 03:38:37.758879439,33361,0.03150793988473065,0.323295786461644,0.03237776540609129
612,2024-07-15 03:40:25.812906453,33366,0.10879318039302598,0.32316860396635577,0.02072248919714435
617,2024-07-15 03:42:13.866933466,33371,0.08181028788027683,0.3230474550533237,0.0024933169320096203
622,2024-07-15 03:44:01.920960480,33376,0.09207400610305597,0.32293218197705487,0.01988155187662347
627,2024-07-15 03:45:49.974987493,33381,0.07927369560099387,0.3228226240402358,0.021933173397586436
632,2024-07-15 03:47:38.029014507,33386,0.05961745937458867,0.3227186175424794,0.013173754001889247
637,2024-07-15 03:49:26.083041520,33391,0.08182379584130949,0.32261999573313516,0.004429209122371722
642,2024-07-15 03:51:14.137068534,33396,0.02779650753192718,0.32252658876873597,0.017442098414750588
647,2024-07-15 03:53:02.191095547,33401,0.04187146145591797,0.3224382236755677,0.020764149120344844
652,2024-07-15 03:54:50.245122561,33406,0.06694056083498774,0.32235472431778794,0.01970336421099656
657,2024-07-15 03:56:38.299149574,33411,0.016902062559612557,0.3222759113716902,0.013730266143381369
662,2024-07-15 03:58:26.353176588,33416,0.09278170464606118,0.32220160230652617,0.015307998610272794
667,2024-07-15 04:00:14.407203601,33421,0.08285578998744829,0.32213161137220625,0.02181423999719555
672,2024-07-15 04:02:02.461230615,33426,0.016519297390280328,0.3220657495942381,0.020683374171708825
677,2024-07-15 04:03:50.515257628,33431,0.0456409513753196,0.3220038247762902,0.022782357630694833
682,2024-07-15 04:05:38.569284642,33436,0.021629850017208626,0.32194564151096966,0.03494516984037536
687,2024-07-15 04:07:26.623311655,33441,0.042556917634984946,0.3218910011993374,0.04633588630583477
692,2024-07-15 04:09:14.677338669,33446,0.06162455071635776,0.32183970207974233,0.039555359479491924
697,2024-07-15 04:11:02.731365682,33451,0.08406479651830716,0.32179153926629134,0.019953590936633618
702,2024-07-15 04:12:50.785392696,33456,0.05639582653739528,0.3217463047971138,0.00668268630363166
707,2024-07-15 04:14:38.839419709,33461,0.11119464432656277,0.3217037876926314,0.005008198499890473
712,2024-07-15 04:16:26.893446723,33466,0.045978795488580304,0.3216637740239578,0.019337946378323572
717,2024-07-15 04:18:14.947473736,33471,0.18887724515567997,0.32162604699137026,0.01866891028681031
722,2024-07-15 04:20:03.001500750,33476,0.05777971122700324,0.3215903870129234,0.005360502617714679
727,2024-07-15 04:21:51.055527763,33481,0.0384660197965974,0.32155657182327185,0.025161393396747517
732,2024-07-15 04:23:39.109554777,33486,0.05419150542341757,0.3215243765827258,0.017638457830651603
737,2024-07-15 04:25:27.163581790,33491,0.11237693931154896,0.32149357399648926,0.0044703443198041174
742,2024-07-15 04:27:15.217608804,33496,0.06974003355748236,0.32146393444413146,0.01796085105273059
747,2024-07-15 04:29:03.271635817,33501,0.026302501839231086,0.32143522611936537,0.024621853502900134
752,2024-07-15 04:30:51.325662831,33506,0.0502779773563478,0.32140721518004833,0.031859350485145106
757,2024-07-15 04:32:39.379689844,33511,0.07516808240643523,0.32137966590845396,0.041107736765865974
762,2024-07-15 04:34:27.433716858,33516,0.011332381946128253,0.3213523408820182,0.06077892629255241
767,2024-07-15 04:36:15.487743871,33521,0.08789543036618902,0.3213250011545,0.08981317930761133
772,2024-07-15 04:38:03.541770885,33526,0.024776931978847425,0.32129740644754234,0.10411235412258144
777,2024-07-15 04:39:51.595797898,33531,0.017205881726526026,0.32126931535241393,0.09325541396268736
782,2024-07-15 04:41:39.649824912,33536,0.05596307350003623,0.32124048554146706,0.09010188839983073
787,2024-07-15 04:43:27.703851925,33541,0.02709859836827559,0.3212106739889469,0.12302661926510962
792,2024-07-15 04:45:15.757878939,33546,0.0352607173261903,0.3211796372005396,0.16068759272751632
797,2024-07-15 04:47:03.811905952,33551,0.010308157617040488,0.3211471314509546,0.16469581551418735
802,2024-07-15 04:48:51.865932966,33556,0.05635406962606658,0.32111291302894496,0.1454132412873671
807,2024-07-15 04:50:39.919959979,33561,0.07240127689189314,0.32107673848880336,0.11939992557031505
812,2024-07-15 04:52:27.973986993,33566,0.052083705641323294,0.3210383649074203,0.07789814558277457
817,2024-07-15 04:54:16.028014007,33571,0.08215720581634782,0.3209975501458466,0.025159675135072234
822,2024-07-15 04:56:04.082041020,33576,0.033582386095686284,0.32095405311414354,0.016208429756506815
827,2024-07-15 04:57:52.136068034,33581,0.04302247503938114,0.3209076340383204,0.037258666192572815
832,2024-07-15 04:59:40.190095047,33586,0.1574685998153548,0.32085805472798934,0.036424157581239965
837,2024-07-15 05:01:28.244122061,33591,0.13670977725073974,0.32080507884341336,0.0223138164971271
842,2024-07-15 05:03:16.298149074,33596,0.13630382205627878,0.3207484721604869,0.016379542982980524
847,2024-07-15 05:05:04.352176088,33601,0.06947942076850075,0.32068800283218496,0.03283846876357195
852,2024-07-15 05:06:52.406203101,33606,0.08729164619946904,0.3206234416454124,0.051594699755154926
857,2024-07-15 05:08:40.460230115,33611,0.030286229249993232,0.32055456227227874,0.060131188495546155
862,2024-07-15 05:10:28.514257128,33616,0.042835636511220146,0.3204811415150766,0.07064774409834049
867,2024-07-15 05:12:16.568284142,33621,0.033197295898538356,0.32040295954467035,0.09011017088452528
872,2024-07-15 05:14:04.622311155,33626,0.020519900202501638,0.32031980013192357,0.1082430330842373
877,2024-07-15 05:15:52.676338169,33631,0.006870575278448775,0.3202314508719237,0.10726754271481517
882,2024-07-15 05:17:40.730365182,33636,0.1280614063838192,0.3201377034005369,0.10265367559359259
887,2024-07-15 05:19:28.784392196,33641,0.10754753418827441,0.320038353602881,0.11015165430938417
892,2024-07-15 05:21:16.838419209,33646,0.054004471706184345,0.31993320181338014,0.1088595534219243
897,2024-07-15 05:23:04.892446223,33651,0.022658146771160893,0.3198220530069226,0.09209156377837853
902,2024-07-15 05:24:52.946473236,33656,0.10025660821815238,0.3197047169808659,0.08719617919471707
907,2024-07-15 05:26:41.000500250,33661,0.041333695756264534,0.31958100852765275,0.10931965885117281
912,2024-07-15 05:28:29.054527263,33666,0.018822338640186915,0.3194507475979457,0.13683381909375575
917,2024-07-15 05:30:17.108554277,33671,0.13516424800464572,0.31931375945420154,0.13812602854762793
922,2024-07-15 05:32:05.162581290,33676,0.025592529554465858,0.3191698748147025,0.10189610228473076
927,2024-07-15 05:33:53.216608304,33681,0.09771766994325681,0.3190189299881491,0.05569993461504126
932,2024-07-15 05:35:41.270635317,33686,0.013299478031171548,0.3188607669990786,0.02799447722368636
937,2024-07-15 05:37:29.324662331,33691,0.03002529432904991,0.3186952337044044,0.014355644772868286
942,2024-07-15 05:39:17.378689344,33696,0.03145364282924304,0.31852218390129117,0.0030802683352405967
947,2024-07-15 05:41:05.432716358,33701,0.1596417539324814,0.31834147742672825,0.031395998743454154
952,2024-07-15 05:42:53.486743371,33706,0.20210914916465392,0.3181529802490055,0.04252103785658213
957,2024-07-15 05:44:41.540770385,33711,0.05773333647679152,0.31795656455114607,0.00834088506495157
962,2024-07-15 05:46:29.594797398,33716,0.061033265364140936,0.317752108806351,0.026758496664704076
967,2024-07-15 05:48:17.648824412,33721,0.060960317272009595,0.3175394978455474,0.014474577891509391
972,2024-07-15 05:50:05.702851425,33726,0.038332929840643896,0.31731862291721213,0.024194375831752105
977,2024-07-15 05:51:53.756878439,33731,0.11141474590579996,0.31708938173991924,0.04802251911200114
982,2024-07-15 05:53:41.810905452,33736,0.05034411882957796,0.31685167854775403,0.052846875368109024
987,2024-07-15 05:55:29.864932466,33741,0.014576290823635098,0.3166054241288404,0.06557612924925503
992,2024-07-15 05:57:17.918959479,33746,0.01985759951109068,0.3163505358571111,0.08708862817383325
997,2024-07-15 05:59:05.972986493,33751,0.10646654478134476,0.3160869377175092,0.0839619441212736
1002,2024-07-15 06:00:54.027013506,33756,0.046739816999888675,0.3158145603246758,0.04644160305523488
1007,2024-07-15 06:02:42.081040520,33761,0.03783086466700572,0.31553334093527113,0.011716878946887294
1012,2024-07-15 06:04:30.135067533,33766,0.011127279341117343,0.31524322345400313,0.004074686874551352
1017,2024-07-15 06:06:18.189094547,33771,0.01647466603077616,0.3149441584333921,0.006841402348813904
1022,2024-07-15 06:08:06.243121560,33776,0.09081543316480849,0.3146361030673249,0.007183502313718407
1027,2024-07-15 06:09:54.297148574,33781,0.15695797732528632,0.3143190211783822,0.00931210960862239
1032,2024-07-15 06:11:42.351175587,33786,0.04862728246522017,0.3139928831987089,0.020810672474486196
1037,2024-07-15 06:13:30.405202601,33791,0.06572737953402694,0.3136576661442266,0.04669558749737029
1042,2024-07-15 06:15:18.459229614,33796,0.1846831218221551,0.3133133535819757,0.06507916911421306
1047,2024-07-15 06:17:06.513256628,33801,0.02826137757624542,0.31295993559038077,0.061400706057582036
1052,2024-07-15 06:18:54.567283641,33806,0.00199757927969834,0.3125974087123155,0.05652572315101743
1057,2024-07-15 06:20:42.621310655,33811,0.031456980248171444,0.31222577590117284,0.05814569346033457
1062,2024-07-15 06:22:30.675337668,33816,0.052969965668528185,0.31184504646029665,0.05390623888540144
1067,2024-07-15 06:24:18.729364682,33821,0.15312914638473166,0.3114552359764002,0.04150342089988015
1072,2024-07-15 06:26:06.783391695,33826,0.08357789644898586,0.31105636624745714,0.024516595730609304
1077,2024-07-15 06:27:54.837418709,33831,0.012267171742610517,0.3106484652053633,0.0049574493463856
1082,2024-07-15 06:29:42.891445722,33836,0.007760163051413795,0.310231566833678,0.004156307733740848
1087,2024-07-15 06:31:30.945472736,33841,0.04658609748162352,0.3098057110808562,0.0008902337919127316
1092,2024-07-15 06:33:18.999499749,33846,0.05266583513074616,0.3093709437693747,0.010207735357567544
1097,2024-07-15 06:35:07.053526763,33851,0.06181360319204924,0.3089273165009538,0.0104743966523667
1102,2024-07-15 06:36:55.107553776,33856,0.02680064578639094,0.30847488655805577,0.0018898891330327296
1107,2024-07-15 06:38:43.161580790,33861,0.12405800287848961,0.3080137168018806,0.008434393120708537
1112,2024-07-15 06:40:31.215607803,33866,0.06554128617534317,0.30754387556684726,0.001766224022427532
1117,2024-07-15 06:42:19.269634817,33871,0.055626145401516496,0.30706543655161866,0.008866538556216318
1122,2024-07-15 06:44:07.323661830,33876,0.0768985485809254,0.3065784787064923,0.002563798460181078
1127,2024-07-15 06:45:55.377688844,33881,0.09170496154398101,0.30608308611693075,0.0038891796396019087
1132,2024-07-15 06:47:43.431715857,33886,0.16546020110961054,0.30557934788315605,0.01677969076563975
1137,2024-07-15 06:49:31.485742871,33891,0.0931533396846631,0.3050673579957573,0.041081474671169266
1142,2024-07-15 06:51:19.539769884,33896,0.029350025614794287,0.3045472152070581,0.052332101334602754
1147,2024-07-15 06:53:07.593796898,33901,0.0516973408680576,0.3040190228980531,0.048124471797095
1152,2024-07-15 06:54:55.647823911,33906,0.04950670057052988,0.30348288894098463,0.04668485554806552
1157,2024-07-15 06:56:43.701850925,33911,0.02563067438838551,0.3029389255576975,0.04666881788627874
1162,2024-07-15 06:58:31.755877938,33916,0.08192880004945172,0.30238724917368554,0.03414844470087379
1167,2024-07-15 07:00:19.809904952,33921,0.06753996618802137,0.30182798026805485,0.005944421467463429
1172,2024-07-15 07:02:07.863931965,33926,0.08321679012566327,0.301261243219377,0.011934913422848248
1177,2024-07-15 07:03:55.917958979,33931,0.07647928562998337,0.30068716614754076,0.001234703016667458
1182,2024-07-15 07:05:43.971985992,33936,0.04338903311222177,0.3001058807516156,0.013009034413852484
1187,2024-07-15 07:07:32.026013006,33941,0.05033076737711284,0.2995175221440906,0.01273751363600138
1192,2024-07-15 07:09:20.080040020,33946,0.030922780261806414,0.2989222286819817,0.0072232222335320605
1197,2024-07-15 07:11:08.134067033,33951,0.02544505797465299,0.2983201417953092,0.008649839194548196
1202,2024-07-15 07:12:56.188094047,33956,0.016511309458660983,0.2977114058135192,0.012825540935955565
1207,2024-07-15 07:14:44.242121060,33961,0.011419242949111674,0.29709616779059395,0.01131101438793254
1212,2024-07-15 07:16:32.296148074,33966,0.023263490343985095,0.29647457732963656,0.005521575004899566
1217,2024-07-15 07:18:20.350175087,33971,0.03414535017696255,0.2958467864078005,0.002797917497823635
1222,2024-07-15 07:20:08.404202101,33976,0.00786172438349522,0.2952129492024173,0.005169211385079561
1227,2024-07-15 07:21:56.458229114,33981,0.07673772149654592,0.29457322191911023,0.0030915904983850073
1232,2024-07-15 07:23:44.512256128,33986,0.068378029137657,0.2939277626223849,0.03477067197758817
1237,2024-07-15 07:25:32.566283141,33991,0.06583600416012374,0.29327673106910473,0.0654293277079605
1242,2024-07-15 07:27:20.620310155,33996,0.013365091048929035,0.29262028854519617,0.05923888578412575
1247,2024-07-15 07:29:08.674337168,34001,0.055677452980910515,0.29195859770573357,0.023448829156950134
1252,2024-07-15 07:30:56.728364182,34006,0.08512330491064786,0.29129182241847734,0.00196191562706495
1257,2024-07-15 07:32:44.782391195,34011,0.002704912810903378,0.2906201276111438,0.010657603355856048
1262,2024-07-15 07:34:32.836418209,34016,0.15804278252634582,0.28994367912249036,0.025230253203625406
1267,2024-07-15 07:36:20.890445222,34021,0.06927749635571277,0.2892626435572821,0.022724513198200357
1272,2024-07-15 07:38:08.944472236,34026,0.014493460024047828,0.2885771881451191,0.009431132510158063
1277,2024-07-15 07:39:56.998499249,34031,0.04647708455351744,0.28788748060310926,0.004071324916899215
1282,2024-07-15 07:41:45.052526263,34036,0.00020822438605796898,0.2871936890023728,0.011637103262129312
1287,2024-07-15 07:43:33.106553276,34041,0.056333759483662676,0.28649598163845413,0.018389460365108898
1292,2024-07-15 07:45:21.160580290,34046,0.06126924458147007,0.28579452690557494,0.02004901912190611
1297,2024-07-15 07:47:09.214607303,34051,0.041369502421670826,0.2850894931745751,0.026791172752775285
1302,2024-07-15 07:48:57.268634317,34056,0.09147700664552921,0.2843810486742348,0.03748990551220265
1307,2024-07-15 07:50:45.322661330,34061,0.10413870157291157,0.2836693613755773,0.041963463805463064
1312,2024-07-15 07:52:33.376688344,34066,0.003960043302526027,0.2829545988785302,0.03558098201533685
1317,2024-07-15 07:54:21.430715357,34071,0.00500423319034051,0.2822369283005569,0.007212966278073321
1322,2024-07-15 07:56:09.484742371,34076,0.05796462947231486,0.28151651616679046,0.026049308732052783
1327,2024-07-15 07:57:57.538769384,34081,0.08217915776668107,0.28079352830131216,0.032284112374656185
1332,2024-07-15 07:59:45.592796398,34086,0.029355271211570184,0.28006812971945017,0.026634731922717036
1337,2024-07-15 08:01:33.646823411,34091,0.0065124640819189785,0.27934048452091126,0.03327231519688371
1342,2024-07-15 08:03:21.700850425,34096,0.08933292249283085,0.2786107557838751,0.036559230329356616
1347,2024-07-15 08:05:09.754877438,34101,0.2016196857554551,0.2778791054600058,0.029527657263077656
